,tokens,benchmark,metric_type,score,tpr
66981,87952457728.0,dclm,loss,2.2824132442474365,10.0
66982,87952457728.0,dclm,perplexity,9.805130958557127,10.0
66983,87952457728.0,dclm,train_live_targets,928.378173828125,10.0
66984,87952457728.0,dclm,z_loss,211.36666870117188,10.0
66985,87952457728.0,fineweb,accuracy,0.4851965308189392,10.0
66986,87952457728.0,fineweb,bits_per_byte,0,10.0
66987,87952457728.0,fineweb,cross_entropy_loss,2.439049005508423,10.0
66988,87952457728.0,fineweb,loss,2.439049005508423,10.0
66989,87952457728.0,fineweb,perplexity,11.470296859741213,10.0
66990,87952457728.0,fineweb,train_live_targets,636.417236328125,10.0
66991,87952457728.0,fineweb,z_loss,209.21717834472656,10.0
66993,87952457728.0,gsm8k_cot_llama,exact_match,0.34495830174374525,10.0
66994,87952457728.0,gsm8k_cot_llama,exact_match_stderr,0.013093630133666233,10.0
66995,87952457728.0,hellaswag,acc,0.5512846046604262,10.0
66996,87952457728.0,hellaswag,acc_norm,0.7465644293965346,10.0
66997,87952457728.0,hellaswag,acc_norm_stderr,0.004340891673320405,10.0
66998,87952457728.0,hellaswag,acc_stderr,0.004963464657747246,10.0
67000,87952457728.0,hellaswag,brier,0.8490519292806717,10.0
67001,87952457728.0,hellaswag,brier_stderr,0.009458510937382394,10.0
67002,87952457728.0,hellaswag,loglikelihood,-63.63466331845283,10.0
67003,87952457728.0,hellaswag,loglikelihood_stderr,0.31931512583540245,10.0
67005,87952457728.0,humaneval-py,n_assertionerror,19349,10.0
67006,87952457728.0,humaneval-py,n_assertionerror_stderr,,10.0
67007,87952457728.0,humaneval-py,n_exception,3424,10.0
67008,87952457728.0,humaneval-py,n_exception_stderr,,10.0
67009,87952457728.0,humaneval-py,n_invalid_status,0,10.0
67010,87952457728.0,humaneval-py,n_invalid_status_stderr,,10.0
67011,87952457728.0,humaneval-py,n_ok,9347,10.0
67012,87952457728.0,humaneval-py,n_ok_stderr,,10.0
67013,87952457728.0,humaneval-py,n_syntaxerror,659,10.0
67014,87952457728.0,humaneval-py,n_syntaxerror_stderr,,10.0
67015,87952457728.0,humaneval-py,pass@1,0.284969512195122,10.0
67016,87952457728.0,humaneval-py,pass@128,0.6248423118382499,10.0
67017,87952457728.0,humaneval-py,pass@128_stderr,,10.0
67018,87952457728.0,humaneval-py,pass@16,0.48608809255562,10.0
67019,87952457728.0,humaneval-py,pass@16_stderr,,10.0
67020,87952457728.0,humaneval-py,pass@1_stderr,,10.0
67021,87952457728.0,humaneval-py,pass@2,0.3383916533888959,10.0
67022,87952457728.0,humaneval-py,pass@2_stderr,,10.0
67023,87952457728.0,humaneval-py,pass@32,0.5312258500626057,10.0
67024,87952457728.0,humaneval-py,pass@32_stderr,,10.0
67025,87952457728.0,humaneval-py,pass@4,0.38927730757818135,10.0
67026,87952457728.0,humaneval-py,pass@4_stderr,,10.0
67027,87952457728.0,humaneval-py,pass@64,0.5780341191976128,10.0
67028,87952457728.0,humaneval-py,pass@64_stderr,,10.0
67029,87952457728.0,humaneval-py,pass@8,0.4386461871738684,10.0
67030,87952457728.0,humaneval-py,pass@8_stderr,,10.0
67031,87952457728.0,lambada_openai,acc,0.7104599262565496,10.0
67032,87952457728.0,lambada_openai,acc_stderr,0.006318823234213218,10.0
67034,87952457728.0,lambada_openai,perplexity,3.809769741492176,10.0
67035,87952457728.0,lambada_openai,perplexity_stderr,0.0773022322433779,10.0
67037,87952457728.0,lbpp,n_assertionerror,15131,10.0
67038,87952457728.0,lbpp,n_assertionerror_stderr,,10.0
67039,87952457728.0,lbpp,n_exception,9966,10.0
67040,87952457728.0,lbpp,n_exception_stderr,,10.0
67041,87952457728.0,lbpp,n_invalid_status,0,10.0
67042,87952457728.0,lbpp,n_invalid_status_stderr,,10.0
67043,87952457728.0,lbpp,n_ok,1928,10.0
67044,87952457728.0,lbpp,n_ok_stderr,,10.0
67045,87952457728.0,lbpp,n_syntaxerror,4817,10.0
67046,87952457728.0,lbpp,n_syntaxerror_stderr,,10.0
67047,87952457728.0,lbpp,pass@1,0.05987577639751554,10.0
67048,87952457728.0,lbpp,pass@128,0.1553650536927733,10.0
67049,87952457728.0,lbpp,pass@128_stderr,,10.0
67050,87952457728.0,lbpp,pass@16,0.11271414601092732,10.0
67051,87952457728.0,lbpp,pass@16_stderr,,10.0
67052,87952457728.0,lbpp,pass@1_stderr,,10.0
67053,87952457728.0,lbpp,pass@2,0.0741730391085864,10.0
67054,87952457728.0,lbpp,pass@2_stderr,,10.0
67055,87952457728.0,lbpp,pass@32,0.12426150279187884,10.0
67056,87952457728.0,lbpp,pass@32_stderr,,10.0
67057,87952457728.0,lbpp,pass@4,0.08825410390108746,10.0
67058,87952457728.0,lbpp,pass@4_stderr,,10.0
67059,87952457728.0,lbpp,pass@64,0.13947171278856044,10.0
67060,87952457728.0,lbpp,pass@64_stderr,,10.0
67061,87952457728.0,lbpp,pass@8,0.10151798782802628,10.0
67062,87952457728.0,lbpp,pass@8_stderr,,10.0
67064,87952457728.0,mbpp,n_assertionerror,50693,10.0
67065,87952457728.0,mbpp,n_assertionerror_stderr,,10.0
67066,87952457728.0,mbpp,n_exception,9795,10.0
67067,87952457728.0,mbpp,n_exception_stderr,,10.0
67068,87952457728.0,mbpp,n_invalid_status,0,10.0
67069,87952457728.0,mbpp,n_invalid_status_stderr,,10.0
67070,87952457728.0,mbpp,n_ok,34483,10.0
67071,87952457728.0,mbpp,n_ok_stderr,,10.0
67072,87952457728.0,mbpp,n_syntaxerror,4439,10.0
67073,87952457728.0,mbpp,n_syntaxerror_stderr,,10.0
67074,87952457728.0,mbpp,pass@1,0.34482999999999997,10.0
67075,87952457728.0,mbpp,pass@128,0.541628922745526,10.0
67076,87952457728.0,mbpp,pass@128_stderr,,10.0
67077,87952457728.0,mbpp,pass@16,0.48862176056251944,10.0
67078,87952457728.0,mbpp,pass@16_stderr,,10.0
67079,87952457728.0,mbpp,pass@1_stderr,,10.0
67080,87952457728.0,mbpp,pass@2,0.3947635175879395,10.0
67081,87952457728.0,mbpp,pass@2_stderr,,10.0
67082,87952457728.0,mbpp,pass@32,0.5085145582720488,10.0
67083,87952457728.0,mbpp,pass@32_stderr,,10.0
67084,87952457728.0,mbpp,pass@4,0.4345388585134567,10.0
67085,87952457728.0,mbpp,pass@4_stderr,,10.0
67086,87952457728.0,mbpp,pass@64,0.5255796228756805,10.0
67087,87952457728.0,mbpp,pass@64_stderr,,10.0
67088,87952457728.0,mbpp,pass@8,0.4649225409168948,10.0
67089,87952457728.0,mbpp,pass@8_stderr,,10.0
67090,87952457728.0,mmlu-abstract_algebra,acc,0.33,10.0
67091,87952457728.0,mmlu-abstract_algebra,acc_norm,0.33,10.0
67092,87952457728.0,mmlu-abstract_algebra,acc_norm_stderr,0.04725815626252604,10.0
67093,87952457728.0,mmlu-abstract_algebra,acc_stderr,0.04725815626252604,10.0
67095,87952457728.0,mmlu-anatomy,acc,0.45185185185185184,10.0
67096,87952457728.0,mmlu-anatomy,acc_norm,0.45185185185185184,10.0
67097,87952457728.0,mmlu-anatomy,acc_norm_stderr,0.04299268905480864,10.0
67098,87952457728.0,mmlu-anatomy,acc_stderr,0.04299268905480864,10.0
67100,87952457728.0,mmlu-astronomy,acc,0.40789473684210525,10.0
67101,87952457728.0,mmlu-astronomy,acc_norm,0.40789473684210525,10.0
67102,87952457728.0,mmlu-astronomy,acc_norm_stderr,0.03999309712777471,10.0
67103,87952457728.0,mmlu-astronomy,acc_stderr,0.03999309712777471,10.0
67105,87952457728.0,mmlu-business_ethics,acc,0.47,10.0
67106,87952457728.0,mmlu-business_ethics,acc_norm,0.47,10.0
67107,87952457728.0,mmlu-business_ethics,acc_norm_stderr,0.05016135580465919,10.0
67108,87952457728.0,mmlu-business_ethics,acc_stderr,0.05016135580465919,10.0
67110,87952457728.0,mmlu-clinical_knowledge,acc,0.44528301886792454,10.0
67111,87952457728.0,mmlu-clinical_knowledge,acc_norm,0.44528301886792454,10.0
67112,87952457728.0,mmlu-clinical_knowledge,acc_norm_stderr,0.030588052974270655,10.0
67113,87952457728.0,mmlu-clinical_knowledge,acc_stderr,0.030588052974270655,10.0
67115,87952457728.0,mmlu-college_biology,acc,0.4861111111111111,10.0
67116,87952457728.0,mmlu-college_biology,acc_norm,0.4861111111111111,10.0
67117,87952457728.0,mmlu-college_biology,acc_norm_stderr,0.04179596617581,10.0
67118,87952457728.0,mmlu-college_biology,acc_stderr,0.04179596617581,10.0
67120,87952457728.0,mmlu-college_chemistry,acc,0.28,10.0
67121,87952457728.0,mmlu-college_chemistry,acc_norm,0.28,10.0
67122,87952457728.0,mmlu-college_chemistry,acc_norm_stderr,0.04512608598542127,10.0
67123,87952457728.0,mmlu-college_chemistry,acc_stderr,0.04512608598542127,10.0
67125,87952457728.0,mmlu-college_computer_science,acc,0.45,10.0
67126,87952457728.0,mmlu-college_computer_science,acc_norm,0.45,10.0
67127,87952457728.0,mmlu-college_computer_science,acc_norm_stderr,0.05,10.0
67128,87952457728.0,mmlu-college_computer_science,acc_stderr,0.05,10.0
67130,87952457728.0,mmlu-college_mathematics,acc,0.38,10.0
67131,87952457728.0,mmlu-college_mathematics,acc_norm,0.38,10.0
67132,87952457728.0,mmlu-college_mathematics,acc_norm_stderr,0.04878317312145634,10.0
67133,87952457728.0,mmlu-college_mathematics,acc_stderr,0.04878317312145634,10.0
67135,87952457728.0,mmlu-college_medicine,acc,0.3930635838150289,10.0
67136,87952457728.0,mmlu-college_medicine,acc_norm,0.3930635838150289,10.0
67137,87952457728.0,mmlu-college_medicine,acc_norm_stderr,0.03724249595817731,10.0
67138,87952457728.0,mmlu-college_medicine,acc_stderr,0.03724249595817731,10.0
67140,87952457728.0,mmlu-college_physics,acc,0.2058823529411765,10.0
67141,87952457728.0,mmlu-college_physics,acc_norm,0.2058823529411765,10.0
67142,87952457728.0,mmlu-college_physics,acc_norm_stderr,0.04023382273617746,10.0
67143,87952457728.0,mmlu-college_physics,acc_stderr,0.04023382273617746,10.0
67145,87952457728.0,mmlu-computer_security,acc,0.55,10.0
67146,87952457728.0,mmlu-computer_security,acc_norm,0.55,10.0
67147,87952457728.0,mmlu-computer_security,acc_norm_stderr,0.05,10.0
67148,87952457728.0,mmlu-computer_security,acc_stderr,0.05,10.0
67150,87952457728.0,mmlu-conceptual_physics,acc,0.35319148936170214,10.0
67151,87952457728.0,mmlu-conceptual_physics,acc_norm,0.35319148936170214,10.0
67152,87952457728.0,mmlu-conceptual_physics,acc_norm_stderr,0.03124532520276193,10.0
67153,87952457728.0,mmlu-conceptual_physics,acc_stderr,0.03124532520276193,10.0
67155,87952457728.0,mmlu-econometrics,acc,0.2631578947368421,10.0
67156,87952457728.0,mmlu-econometrics,acc_norm,0.2631578947368421,10.0
67157,87952457728.0,mmlu-econometrics,acc_norm_stderr,0.0414243971948936,10.0
67158,87952457728.0,mmlu-econometrics,acc_stderr,0.0414243971948936,10.0
67160,87952457728.0,mmlu-electrical_engineering,acc,0.4551724137931034,10.0
67161,87952457728.0,mmlu-electrical_engineering,acc_norm,0.4551724137931034,10.0
67162,87952457728.0,mmlu-electrical_engineering,acc_norm_stderr,0.04149886942192117,10.0
67163,87952457728.0,mmlu-electrical_engineering,acc_stderr,0.04149886942192117,10.0
67165,87952457728.0,mmlu-elementary_mathematics,acc,0.34656084656084657,10.0
67166,87952457728.0,mmlu-elementary_mathematics,acc_norm,0.34656084656084657,10.0
67167,87952457728.0,mmlu-elementary_mathematics,acc_norm_stderr,0.02450877752102841,10.0
67168,87952457728.0,mmlu-elementary_mathematics,acc_stderr,0.02450877752102841,10.0
67170,87952457728.0,mmlu-formal_logic,acc,0.30158730158730157,10.0
67171,87952457728.0,mmlu-formal_logic,acc_norm,0.30158730158730157,10.0
67172,87952457728.0,mmlu-formal_logic,acc_norm_stderr,0.04104947269903394,10.0
67173,87952457728.0,mmlu-formal_logic,acc_stderr,0.04104947269903394,10.0
67175,87952457728.0,mmlu-global_facts,acc,0.3,10.0
67176,87952457728.0,mmlu-global_facts,acc_norm,0.3,10.0
67177,87952457728.0,mmlu-global_facts,acc_norm_stderr,0.046056618647183814,10.0
67178,87952457728.0,mmlu-global_facts,acc_stderr,0.046056618647183814,10.0
67180,87952457728.0,mmlu-high_school_biology,acc,0.5,10.0
67181,87952457728.0,mmlu-high_school_biology,acc_norm,0.5,10.0
67182,87952457728.0,mmlu-high_school_biology,acc_norm_stderr,0.02844400619942871,10.0
67183,87952457728.0,mmlu-high_school_biology,acc_stderr,0.02844400619942871,10.0
67185,87952457728.0,mmlu-high_school_chemistry,acc,0.31527093596059114,10.0
67186,87952457728.0,mmlu-high_school_chemistry,acc_norm,0.31527093596059114,10.0
67187,87952457728.0,mmlu-high_school_chemistry,acc_norm_stderr,0.03269080871970187,10.0
67188,87952457728.0,mmlu-high_school_chemistry,acc_stderr,0.03269080871970187,10.0
67190,87952457728.0,mmlu-high_school_computer_science,acc,0.41,10.0
67191,87952457728.0,mmlu-high_school_computer_science,acc_norm,0.41,10.0
67192,87952457728.0,mmlu-high_school_computer_science,acc_norm_stderr,0.04943110704237101,10.0
67193,87952457728.0,mmlu-high_school_computer_science,acc_stderr,0.04943110704237101,10.0
67195,87952457728.0,mmlu-high_school_european_history,acc,0.6,10.0
67196,87952457728.0,mmlu-high_school_european_history,acc_norm,0.6,10.0
67197,87952457728.0,mmlu-high_school_european_history,acc_norm_stderr,0.03825460278380026,10.0
67198,87952457728.0,mmlu-high_school_european_history,acc_stderr,0.03825460278380026,10.0
67200,87952457728.0,mmlu-high_school_geography,acc,0.4747474747474747,10.0
67201,87952457728.0,mmlu-high_school_geography,acc_norm,0.4747474747474747,10.0
67202,87952457728.0,mmlu-high_school_geography,acc_norm_stderr,0.03557806245087314,10.0
67203,87952457728.0,mmlu-high_school_geography,acc_stderr,0.03557806245087314,10.0
67205,87952457728.0,mmlu-high_school_government_and_politics,acc,0.5958549222797928,10.0
67206,87952457728.0,mmlu-high_school_government_and_politics,acc_norm,0.5958549222797928,10.0
67207,87952457728.0,mmlu-high_school_government_and_politics,acc_norm_stderr,0.0354150857888402,10.0
67208,87952457728.0,mmlu-high_school_government_and_politics,acc_stderr,0.0354150857888402,10.0
67210,87952457728.0,mmlu-high_school_macroeconomics,acc,0.4179487179487179,10.0
67211,87952457728.0,mmlu-high_school_macroeconomics,acc_norm,0.4179487179487179,10.0
67212,87952457728.0,mmlu-high_school_macroeconomics,acc_norm_stderr,0.02500732988246122,10.0
67213,87952457728.0,mmlu-high_school_macroeconomics,acc_stderr,0.02500732988246122,10.0
67215,87952457728.0,mmlu-high_school_mathematics,acc,0.3148148148148148,10.0
67216,87952457728.0,mmlu-high_school_mathematics,acc_norm,0.3148148148148148,10.0
67217,87952457728.0,mmlu-high_school_mathematics,acc_norm_stderr,0.028317533496066475,10.0
67218,87952457728.0,mmlu-high_school_mathematics,acc_stderr,0.028317533496066475,10.0
67220,87952457728.0,mmlu-high_school_microeconomics,acc,0.4117647058823529,10.0
67221,87952457728.0,mmlu-high_school_microeconomics,acc_norm,0.4117647058823529,10.0
67222,87952457728.0,mmlu-high_school_microeconomics,acc_norm_stderr,0.031968769891957786,10.0
67223,87952457728.0,mmlu-high_school_microeconomics,acc_stderr,0.031968769891957786,10.0
67225,87952457728.0,mmlu-high_school_physics,acc,0.2847682119205298,10.0
67226,87952457728.0,mmlu-high_school_physics,acc_norm,0.2847682119205298,10.0
67227,87952457728.0,mmlu-high_school_physics,acc_norm_stderr,0.03684881521389023,10.0
67228,87952457728.0,mmlu-high_school_physics,acc_stderr,0.03684881521389023,10.0
67230,87952457728.0,mmlu-high_school_psychology,acc,0.5596330275229358,10.0
67231,87952457728.0,mmlu-high_school_psychology,acc_norm,0.5596330275229358,10.0
67232,87952457728.0,mmlu-high_school_psychology,acc_norm_stderr,0.021284310623761543,10.0
67233,87952457728.0,mmlu-high_school_psychology,acc_stderr,0.021284310623761543,10.0
67235,87952457728.0,mmlu-high_school_statistics,acc,0.2916666666666667,10.0
67236,87952457728.0,mmlu-high_school_statistics,acc_norm,0.2916666666666667,10.0
67237,87952457728.0,mmlu-high_school_statistics,acc_norm_stderr,0.03099866630456053,10.0
67238,87952457728.0,mmlu-high_school_statistics,acc_stderr,0.03099866630456053,10.0
67240,87952457728.0,mmlu-high_school_us_history,acc,0.553921568627451,10.0
67241,87952457728.0,mmlu-high_school_us_history,acc_norm,0.553921568627451,10.0
67242,87952457728.0,mmlu-high_school_us_history,acc_norm_stderr,0.034888454513049734,10.0
67243,87952457728.0,mmlu-high_school_us_history,acc_stderr,0.034888454513049734,10.0
67245,87952457728.0,mmlu-high_school_world_history,acc,0.6033755274261603,10.0
67246,87952457728.0,mmlu-high_school_world_history,acc_norm,0.6033755274261603,10.0
67247,87952457728.0,mmlu-high_school_world_history,acc_norm_stderr,0.031843998738112236,10.0
67248,87952457728.0,mmlu-high_school_world_history,acc_stderr,0.031843998738112236,10.0
67250,87952457728.0,mmlu-human_aging,acc,0.5112107623318386,10.0
67251,87952457728.0,mmlu-human_aging,acc_norm,0.5112107623318386,10.0
67252,87952457728.0,mmlu-human_aging,acc_norm_stderr,0.033549366530984746,10.0
67253,87952457728.0,mmlu-human_aging,acc_stderr,0.033549366530984746,10.0
67255,87952457728.0,mmlu-human_sexuality,acc,0.5954198473282443,10.0
67256,87952457728.0,mmlu-human_sexuality,acc_norm,0.5954198473282443,10.0
67257,87952457728.0,mmlu-human_sexuality,acc_norm_stderr,0.043046937953806645,10.0
67258,87952457728.0,mmlu-human_sexuality,acc_stderr,0.043046937953806645,10.0
67260,87952457728.0,mmlu-international_law,acc,0.5867768595041323,10.0
67261,87952457728.0,mmlu-international_law,acc_norm,0.5867768595041323,10.0
67262,87952457728.0,mmlu-international_law,acc_norm_stderr,0.04495087843548408,10.0
67263,87952457728.0,mmlu-international_law,acc_stderr,0.04495087843548408,10.0
67265,87952457728.0,mmlu-jurisprudence,acc,0.5462962962962963,10.0
67266,87952457728.0,mmlu-jurisprudence,acc_norm,0.5462962962962963,10.0
67267,87952457728.0,mmlu-jurisprudence,acc_norm_stderr,0.04812917324536823,10.0
67268,87952457728.0,mmlu-jurisprudence,acc_stderr,0.04812917324536823,10.0
67270,87952457728.0,mmlu-logical_fallacies,acc,0.5153374233128835,10.0
67271,87952457728.0,mmlu-logical_fallacies,acc_norm,0.5153374233128835,10.0
67272,87952457728.0,mmlu-logical_fallacies,acc_norm_stderr,0.039265223787088445,10.0
67273,87952457728.0,mmlu-logical_fallacies,acc_stderr,0.039265223787088445,10.0
67275,87952457728.0,mmlu-machine_learning,acc,0.26785714285714285,10.0
67276,87952457728.0,mmlu-machine_learning,acc_norm,0.26785714285714285,10.0
67277,87952457728.0,mmlu-machine_learning,acc_norm_stderr,0.04203277291467762,10.0
67278,87952457728.0,mmlu-machine_learning,acc_stderr,0.04203277291467762,10.0
67280,87952457728.0,mmlu-management,acc,0.5728155339805825,10.0
67281,87952457728.0,mmlu-management,acc_norm,0.5728155339805825,10.0
67282,87952457728.0,mmlu-management,acc_norm_stderr,0.04897957737781168,10.0
67283,87952457728.0,mmlu-management,acc_stderr,0.04897957737781168,10.0
67285,87952457728.0,mmlu-marketing,acc,0.6538461538461539,10.0
67286,87952457728.0,mmlu-marketing,acc_norm,0.6538461538461539,10.0
67287,87952457728.0,mmlu-marketing,acc_norm_stderr,0.0311669573672359,10.0
67288,87952457728.0,mmlu-marketing,acc_stderr,0.0311669573672359,10.0
67290,87952457728.0,mmlu-medical_genetics,acc,0.45,10.0
67291,87952457728.0,mmlu-medical_genetics,acc_norm,0.45,10.0
67292,87952457728.0,mmlu-medical_genetics,acc_norm_stderr,0.05,10.0
67293,87952457728.0,mmlu-medical_genetics,acc_stderr,0.05,10.0
67295,87952457728.0,mmlu-miscellaneous,acc,0.5772669220945083,10.0
67296,87952457728.0,mmlu-miscellaneous,acc_norm,0.5772669220945083,10.0
67297,87952457728.0,mmlu-miscellaneous,acc_norm_stderr,0.017665180351954062,10.0
67298,87952457728.0,mmlu-miscellaneous,acc_stderr,0.017665180351954062,10.0
67300,87952457728.0,mmlu-moral_disputes,acc,0.5375722543352601,10.0
67301,87952457728.0,mmlu-moral_disputes,acc_norm,0.5375722543352601,10.0
67302,87952457728.0,mmlu-moral_disputes,acc_norm_stderr,0.026842985519615375,10.0
67303,87952457728.0,mmlu-moral_disputes,acc_stderr,0.026842985519615375,10.0
67305,87952457728.0,mmlu-moral_scenarios,acc,0.24916201117318432,10.0
67306,87952457728.0,mmlu-moral_scenarios,acc_norm,0.24916201117318432,10.0
67307,87952457728.0,mmlu-moral_scenarios,acc_norm_stderr,0.01446589382985993,10.0
67308,87952457728.0,mmlu-moral_scenarios,acc_stderr,0.01446589382985993,10.0
67310,87952457728.0,mmlu-nutrition,acc,0.4869281045751634,10.0
67311,87952457728.0,mmlu-nutrition,acc_norm,0.4869281045751634,10.0
67312,87952457728.0,mmlu-nutrition,acc_norm_stderr,0.02862013080070025,10.0
67313,87952457728.0,mmlu-nutrition,acc_stderr,0.02862013080070025,10.0
67315,87952457728.0,mmlu-philosophy,acc,0.5016077170418006,10.0
67316,87952457728.0,mmlu-philosophy,acc_norm,0.5016077170418006,10.0
67317,87952457728.0,mmlu-philosophy,acc_norm_stderr,0.02839794490780661,10.0
67318,87952457728.0,mmlu-philosophy,acc_stderr,0.02839794490780661,10.0
67320,87952457728.0,mmlu-prehistory,acc,0.4969135802469136,10.0
67321,87952457728.0,mmlu-prehistory,acc_norm,0.4969135802469136,10.0
67322,87952457728.0,mmlu-prehistory,acc_norm_stderr,0.02782021415859437,10.0
67323,87952457728.0,mmlu-prehistory,acc_stderr,0.02782021415859437,10.0
67325,87952457728.0,mmlu-professional_accounting,acc,0.3475177304964539,10.0
67326,87952457728.0,mmlu-professional_accounting,acc_norm,0.3475177304964539,10.0
67327,87952457728.0,mmlu-professional_accounting,acc_norm_stderr,0.028406627809590947,10.0
67328,87952457728.0,mmlu-professional_accounting,acc_stderr,0.028406627809590947,10.0
67330,87952457728.0,mmlu-professional_law,acc,0.3650586701434159,10.0
67331,87952457728.0,mmlu-professional_law,acc_norm,0.3650586701434159,10.0
67332,87952457728.0,mmlu-professional_law,acc_norm_stderr,0.012296373743443476,10.0
67333,87952457728.0,mmlu-professional_law,acc_stderr,0.012296373743443476,10.0
67335,87952457728.0,mmlu-professional_medicine,acc,0.35661764705882354,10.0
67336,87952457728.0,mmlu-professional_medicine,acc_norm,0.35661764705882354,10.0
67337,87952457728.0,mmlu-professional_medicine,acc_norm_stderr,0.02909720956841195,10.0
67338,87952457728.0,mmlu-professional_medicine,acc_stderr,0.02909720956841195,10.0
67340,87952457728.0,mmlu-professional_psychology,acc,0.4264705882352941,10.0
67341,87952457728.0,mmlu-professional_psychology,acc_norm,0.4264705882352941,10.0
67342,87952457728.0,mmlu-professional_psychology,acc_norm_stderr,0.02000791273935936,10.0
67343,87952457728.0,mmlu-professional_psychology,acc_stderr,0.02000791273935936,10.0
67345,87952457728.0,mmlu-public_relations,acc,0.5181818181818182,10.0
67346,87952457728.0,mmlu-public_relations,acc_norm,0.5181818181818182,10.0
67347,87952457728.0,mmlu-public_relations,acc_norm_stderr,0.04785964010794916,10.0
67348,87952457728.0,mmlu-public_relations,acc_stderr,0.04785964010794916,10.0
67350,87952457728.0,mmlu-security_studies,acc,0.4530612244897959,10.0
67351,87952457728.0,mmlu-security_studies,acc_norm,0.4530612244897959,10.0
67352,87952457728.0,mmlu-security_studies,acc_norm_stderr,0.03186785930004129,10.0
67353,87952457728.0,mmlu-security_studies,acc_stderr,0.03186785930004129,10.0
67355,87952457728.0,mmlu-sociology,acc,0.5970149253731343,10.0
67356,87952457728.0,mmlu-sociology,acc_norm,0.5970149253731343,10.0
67357,87952457728.0,mmlu-sociology,acc_norm_stderr,0.034683432951111266,10.0
67358,87952457728.0,mmlu-sociology,acc_stderr,0.034683432951111266,10.0
67360,87952457728.0,mmlu-us_foreign_policy,acc,0.68,10.0
67361,87952457728.0,mmlu-us_foreign_policy,acc_norm,0.68,10.0
67362,87952457728.0,mmlu-us_foreign_policy,acc_norm_stderr,0.046882617226215034,10.0
67363,87952457728.0,mmlu-us_foreign_policy,acc_stderr,0.046882617226215034,10.0
67365,87952457728.0,mmlu-virology,acc,0.4457831325301205,10.0
67366,87952457728.0,mmlu-virology,acc_norm,0.4457831325301205,10.0
67367,87952457728.0,mmlu-virology,acc_norm_stderr,0.03869543323472101,10.0
67368,87952457728.0,mmlu-virology,acc_stderr,0.03869543323472101,10.0
67370,87952457728.0,mmlu-world_religions,acc,0.5906432748538012,10.0
67371,87952457728.0,mmlu-world_religions,acc_norm,0.5906432748538012,10.0
67372,87952457728.0,mmlu-world_religions,acc_norm_stderr,0.03771283107626544,10.0
67373,87952457728.0,mmlu-world_religions,acc_stderr,0.03771283107626544,10.0
67375,87952457728.0,mmlu,acc,0.44794531220268846,10.0
67376,87952457728.0,mmlu,acc_norm,0.44794531220268846,10.0
67377,87952457728.0,mmlu,acc_norm_stderr,0.004089457812455203,10.0
67378,87952457728.0,mmlu,acc_stderr,0.004089457812455203,10.0
67380,87952457728.0,piqa,acc,0.780739934711643,10.0
67381,87952457728.0,piqa,acc_norm,0.7818280739934712,10.0
67382,87952457728.0,piqa,acc_norm_stderr,0.00963608195837438,10.0
67383,87952457728.0,piqa,acc_stderr,0.009653357463605315,10.0
67385,87952457728.0,piqa,brier,0.37967363127219905,10.0
67386,87952457728.0,piqa,brier_stderr,0.016567540264162742,10.0
67387,87952457728.0,piqa,loglikelihood,-54.70646347651933,10.0
67388,87952457728.0,piqa,loglikelihood_stderr,1.1009819788454005,10.0
67389,87952457728.0,sciq,acc,0.955,10.0
67390,87952457728.0,sciq,acc_norm,0.931,10.0
67391,87952457728.0,sciq,acc_norm_stderr,0.008018934050315145,10.0
67392,87952457728.0,sciq,acc_stderr,0.006558812241406128,10.0
67394,87952457728.0,sciq,brier,0.07693268960081098,10.0
67395,87952457728.0,sciq,brier_stderr,0.009340123825416336,10.0
67396,87952457728.0,sciq,loglikelihood,-4.975378646582365,10.0
67397,87952457728.0,sciq,loglikelihood_stderr,0.09279534552860812,10.0
67399,87952457728.0,triviaqa_1shot,exact_match,0.3146822239900999,10.0
67400,87952457728.0,triviaqa_1shot,exact_match_stderr,0.004366288274196023,10.0
67401,87952457728.0,triviaqa_1shot,loglikelihood,-5.471709259135883,10.0
67402,87952457728.0,triviaqa_1shot,loglikelihood_stderr,0.06785101430419122,10.0
67404,87952457728.0,webqs_1shot,exact_match,0.16289370078740156,10.0
67405,87952457728.0,webqs_1shot,exact_match_stderr,0.008193840171487178,10.0
67406,87952457728.0,webqs_1shot,loglikelihood,-7.678877544919337,10.0
67407,87952457728.0,webqs_1shot,loglikelihood_stderr,0.21935796883839837,10.0
67408,87952457728.0,winogrande,acc,0.6842936069455406,10.0
67409,87952457728.0,winogrande,acc_stderr,0.01306309474300081,10.0
67411,175907012608.0,arc_challenge,acc,0.4223549488054608,40.0
67412,175907012608.0,arc_challenge,acc_norm,0.4530716723549488,40.0
67413,175907012608.0,arc_challenge,acc_norm_stderr,0.014546892052005626,40.0
67414,175907012608.0,arc_challenge,acc_stderr,0.01443413871337998,40.0
67416,175907012608.0,arc_challenge,brier,0.9134603206756396,40.0
67417,175907012608.0,arc_challenge,brier_stderr,0.02255369330886093,40.0
67418,175907012608.0,arc_challenge,loglikelihood,-15.773755264058456,40.0
67419,175907012608.0,arc_challenge,loglikelihood_stderr,0.2606002755759333,40.0
67420,175907012608.0,arc_easy,acc,0.7546296296296297,40.0
67421,175907012608.0,arc_easy,acc_norm,0.7255892255892256,40.0
