,flops,params,tokens,benchmark,metric_type,score,tpr
9743,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_mathematics,acc_norm_stderr,0.0416333199893227,20.0
9744,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_mathematics,acc_stderr,0.0416333199893227,20.0
9746,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_medicine,acc,0.3699421965317919,20.0
9747,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_medicine,acc_norm,0.3699421965317919,20.0
9748,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_medicine,acc_norm_stderr,0.036812296333943194,20.0
9749,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_medicine,acc_stderr,0.036812296333943194,20.0
9751,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_physics,acc,0.3431372549019608,20.0
9752,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_physics,acc_norm,0.3431372549019608,20.0
9753,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_physics,acc_norm_stderr,0.0472400735238389,20.0
9754,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-college_physics,acc_stderr,0.0472400735238389,20.0
9756,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-computer_security,acc,0.23,20.0
9757,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-computer_security,acc_norm,0.23,20.0
9758,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-computer_security,acc_norm_stderr,0.04229525846816505,20.0
9759,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-computer_security,acc_stderr,0.04229525846816505,20.0
9761,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-conceptual_physics,acc,0.25957446808510637,20.0
9762,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-conceptual_physics,acc_norm,0.25957446808510637,20.0
9763,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-conceptual_physics,acc_norm_stderr,0.02865917937429232,20.0
9764,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-conceptual_physics,acc_stderr,0.02865917937429232,20.0
9766,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-econometrics,acc,0.2807017543859649,20.0
9767,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-econometrics,acc_norm,0.2807017543859649,20.0
9768,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-econometrics,acc_norm_stderr,0.04227054451232199,20.0
9769,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-econometrics,acc_stderr,0.04227054451232199,20.0
9771,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-electrical_engineering,acc,0.296551724137931,20.0
9772,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-electrical_engineering,acc_norm,0.296551724137931,20.0
9773,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-electrical_engineering,acc_norm_stderr,0.03806142687309994,20.0
9774,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-electrical_engineering,acc_stderr,0.03806142687309994,20.0
9776,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-elementary_mathematics,acc,0.21957671957671956,20.0
9777,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-elementary_mathematics,acc_norm,0.21957671957671956,20.0
9778,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-elementary_mathematics,acc_norm_stderr,0.021320018599770355,20.0
9779,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-elementary_mathematics,acc_stderr,0.021320018599770355,20.0
9781,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-formal_logic,acc,0.3412698412698413,20.0
9782,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-formal_logic,acc_norm,0.3412698412698413,20.0
9783,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-formal_logic,acc_norm_stderr,0.042407993275749255,20.0
9784,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-formal_logic,acc_stderr,0.042407993275749255,20.0
9786,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-global_facts,acc,0.18,20.0
9787,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-global_facts,acc_norm,0.18,20.0
9788,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-global_facts,acc_norm_stderr,0.038612291966536955,20.0
9789,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-global_facts,acc_stderr,0.038612291966536955,20.0
9791,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_biology,acc,0.25806451612903225,20.0
9792,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_biology,acc_norm,0.25806451612903225,20.0
9793,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_biology,acc_norm_stderr,0.02489246917246283,20.0
9794,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_biology,acc_stderr,0.02489246917246283,20.0
9796,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_chemistry,acc,0.17733990147783252,20.0
9797,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_chemistry,acc_norm,0.17733990147783252,20.0
9798,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_chemistry,acc_norm_stderr,0.026874337276808345,20.0
9799,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_chemistry,acc_stderr,0.026874337276808345,20.0
9801,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_computer_science,acc,0.25,20.0
9802,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_computer_science,acc_norm,0.25,20.0
9803,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_computer_science,acc_norm_stderr,0.04351941398892446,20.0
9804,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_computer_science,acc_stderr,0.04351941398892446,20.0
9806,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_european_history,acc,0.23030303030303031,20.0
9807,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_european_history,acc_norm,0.23030303030303031,20.0
9808,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_european_history,acc_norm_stderr,0.0328766675860349,20.0
9809,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_european_history,acc_stderr,0.0328766675860349,20.0
9811,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_geography,acc,0.29797979797979796,20.0
9812,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_geography,acc_norm,0.29797979797979796,20.0
9813,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_geography,acc_norm_stderr,0.03258630383836554,20.0
9814,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_geography,acc_stderr,0.03258630383836554,20.0
9816,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_government_and_politics,acc,0.24352331606217617,20.0
9817,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_government_and_politics,acc_norm,0.24352331606217617,20.0
9818,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_government_and_politics,acc_norm_stderr,0.030975436386845422,20.0
9819,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_government_and_politics,acc_stderr,0.030975436386845422,20.0
9821,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_macroeconomics,acc,0.31025641025641026,20.0
9822,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_macroeconomics,acc_norm,0.31025641025641026,20.0
9823,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_macroeconomics,acc_norm_stderr,0.02345467488940429,20.0
9824,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_macroeconomics,acc_stderr,0.02345467488940429,20.0
9826,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_mathematics,acc,0.2148148148148148,20.0
9827,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_mathematics,acc_norm,0.2148148148148148,20.0
9828,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_mathematics,acc_norm_stderr,0.025040443877000683,20.0
9829,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_mathematics,acc_stderr,0.025040443877000683,20.0
9831,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_microeconomics,acc,0.31092436974789917,20.0
9832,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_microeconomics,acc_norm,0.31092436974789917,20.0
9833,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_microeconomics,acc_norm_stderr,0.030066761582977927,20.0
9834,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_microeconomics,acc_stderr,0.030066761582977927,20.0
9836,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_physics,acc,0.2251655629139073,20.0
9837,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_physics,acc_norm,0.2251655629139073,20.0
9838,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_physics,acc_norm_stderr,0.03410435282008937,20.0
9839,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_physics,acc_stderr,0.03410435282008937,20.0
9841,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_psychology,acc,0.28440366972477066,20.0
9842,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_psychology,acc_norm,0.28440366972477066,20.0
9843,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_psychology,acc_norm_stderr,0.019342036587702588,20.0
9844,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_psychology,acc_stderr,0.019342036587702588,20.0
9846,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_statistics,acc,0.30092592592592593,20.0
9847,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_statistics,acc_norm,0.30092592592592593,20.0
9848,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_statistics,acc_norm_stderr,0.03128039084329881,20.0
9849,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_statistics,acc_stderr,0.03128039084329881,20.0
9851,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_us_history,acc,0.21568627450980393,20.0
9852,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_us_history,acc_norm,0.21568627450980393,20.0
9853,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_us_history,acc_norm_stderr,0.028867431449849313,20.0
9854,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_us_history,acc_stderr,0.028867431449849313,20.0
9856,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_world_history,acc,0.2320675105485232,20.0
9857,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_world_history,acc_norm,0.2320675105485232,20.0
9858,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_world_history,acc_norm_stderr,0.027479744550808517,20.0
9859,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-high_school_world_history,acc_stderr,0.027479744550808517,20.0
9861,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_aging,acc,0.19282511210762332,20.0
9862,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_aging,acc_norm,0.19282511210762332,20.0
9863,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_aging,acc_norm_stderr,0.02647824096048936,20.0
9864,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_aging,acc_stderr,0.02647824096048936,20.0
9866,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_sexuality,acc,0.2824427480916031,20.0
9867,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_sexuality,acc_norm,0.2824427480916031,20.0
9868,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_sexuality,acc_norm_stderr,0.03948406125768361,20.0
9869,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-human_sexuality,acc_stderr,0.03948406125768361,20.0
9871,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-international_law,acc,0.1487603305785124,20.0
9872,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-international_law,acc_norm,0.1487603305785124,20.0
9873,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-international_law,acc_norm_stderr,0.03248470083807195,20.0
9874,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-international_law,acc_stderr,0.03248470083807195,20.0
9876,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-jurisprudence,acc,0.16666666666666666,20.0
9877,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-jurisprudence,acc_norm,0.16666666666666666,20.0
9878,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-jurisprudence,acc_norm_stderr,0.036028141763926456,20.0
9879,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-jurisprudence,acc_stderr,0.036028141763926456,20.0
9881,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-logical_fallacies,acc,0.22699386503067484,20.0
9882,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-logical_fallacies,acc_norm,0.22699386503067484,20.0
9883,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-logical_fallacies,acc_norm_stderr,0.03291099578615768,20.0
9884,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-logical_fallacies,acc_stderr,0.03291099578615768,20.0
9886,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-machine_learning,acc,0.25,20.0
9887,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-machine_learning,acc_norm,0.25,20.0
9888,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-machine_learning,acc_norm_stderr,0.04109974682633932,20.0
9889,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-machine_learning,acc_stderr,0.04109974682633932,20.0
9891,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-management,acc,0.32038834951456313,20.0
9892,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-management,acc_norm,0.32038834951456313,20.0
9893,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-management,acc_norm_stderr,0.046202840822800406,20.0
9894,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-management,acc_stderr,0.046202840822800406,20.0
9896,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-marketing,acc,0.27350427350427353,20.0
9897,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-marketing,acc_norm,0.27350427350427353,20.0
9898,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-marketing,acc_norm_stderr,0.029202540153431187,20.0
9899,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-marketing,acc_stderr,0.029202540153431187,20.0
9901,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-medical_genetics,acc,0.27,20.0
9902,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-medical_genetics,acc_norm,0.27,20.0
9903,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-medical_genetics,acc_norm_stderr,0.0446196043338474,20.0
9904,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-medical_genetics,acc_stderr,0.0446196043338474,20.0
9906,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-miscellaneous,acc,0.210727969348659,20.0
9907,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-miscellaneous,acc_norm,0.210727969348659,20.0
9908,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-miscellaneous,acc_norm_stderr,0.014583812465862558,20.0
9909,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-miscellaneous,acc_stderr,0.014583812465862558,20.0
9911,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_disputes,acc,0.2023121387283237,20.0
9912,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_disputes,acc_norm,0.2023121387283237,20.0
9913,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_disputes,acc_norm_stderr,0.021628077380196124,20.0
9914,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_disputes,acc_stderr,0.021628077380196124,20.0
9916,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_scenarios,acc,0.2748603351955307,20.0
9917,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_scenarios,acc_norm,0.2748603351955307,20.0
9918,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_scenarios,acc_norm_stderr,0.01493131670322051,20.0
9919,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-moral_scenarios,acc_stderr,0.01493131670322051,20.0
9921,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-nutrition,acc,0.26143790849673204,20.0
9922,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-nutrition,acc_norm,0.26143790849673204,20.0
9923,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-nutrition,acc_norm_stderr,0.025160998214292456,20.0
9924,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-nutrition,acc_stderr,0.025160998214292456,20.0
9926,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-philosophy,acc,0.21221864951768488,20.0
9927,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-philosophy,acc_norm,0.21221864951768488,20.0
9928,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-philosophy,acc_norm_stderr,0.02322275679743513,20.0
9929,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-philosophy,acc_stderr,0.02322275679743513,20.0
9931,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-prehistory,acc,0.25308641975308643,20.0
9932,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-prehistory,acc_norm,0.25308641975308643,20.0
9933,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-prehistory,acc_norm_stderr,0.024191808600713,20.0
9934,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-prehistory,acc_stderr,0.024191808600713,20.0
9936,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_accounting,acc,0.21631205673758863,20.0
9937,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_accounting,acc_norm,0.21631205673758863,20.0
9938,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_accounting,acc_norm_stderr,0.024561720560562793,20.0
9939,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_accounting,acc_stderr,0.024561720560562793,20.0
9941,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_law,acc,0.24119947848761408,20.0
9942,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_law,acc_norm,0.24119947848761408,20.0
9943,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_law,acc_norm_stderr,0.010926496102034947,20.0
9944,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_law,acc_stderr,0.010926496102034947,20.0
9946,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_medicine,acc,0.3897058823529412,20.0
9947,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_medicine,acc_norm,0.3897058823529412,20.0
9948,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_medicine,acc_norm_stderr,0.0296246635811597,20.0
9949,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_medicine,acc_stderr,0.0296246635811597,20.0
9951,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_psychology,acc,0.23202614379084968,20.0
9952,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_psychology,acc_norm,0.23202614379084968,20.0
9953,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_psychology,acc_norm_stderr,0.017077373377856992,20.0
9954,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-professional_psychology,acc_stderr,0.017077373377856992,20.0
9956,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-public_relations,acc,0.23636363636363636,20.0
9957,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-public_relations,acc_norm,0.23636363636363636,20.0
9958,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-public_relations,acc_norm_stderr,0.04069306319721376,20.0
9959,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-public_relations,acc_stderr,0.04069306319721376,20.0
9961,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-security_studies,acc,0.33877551020408164,20.0
9962,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-security_studies,acc_norm,0.33877551020408164,20.0
9963,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-security_studies,acc_norm_stderr,0.030299506562154185,20.0
9964,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-security_studies,acc_stderr,0.030299506562154185,20.0
9966,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-sociology,acc,0.26865671641791045,20.0
9967,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-sociology,acc_norm,0.26865671641791045,20.0
9968,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-sociology,acc_norm_stderr,0.031343283582089536,20.0
9969,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-sociology,acc_stderr,0.031343283582089536,20.0
9971,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-us_foreign_policy,acc,0.26,20.0
9972,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-us_foreign_policy,acc_norm,0.26,20.0
9973,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-us_foreign_policy,acc_norm_stderr,0.04408440022768079,20.0
9974,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-us_foreign_policy,acc_stderr,0.04408440022768079,20.0
9976,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-virology,acc,0.25903614457831325,20.0
9977,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-virology,acc_norm,0.25903614457831325,20.0
9978,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-virology,acc_norm_stderr,0.03410646614071856,20.0
9979,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-virology,acc_stderr,0.03410646614071856,20.0
9981,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-world_religions,acc,0.30409356725146197,20.0
9982,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-world_religions,acc_norm,0.30409356725146197,20.0
9983,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-world_religions,acc_norm_stderr,0.0352821125824523,20.0
9984,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu-world_religions,acc_stderr,0.0352821125824523,20.0
9986,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu,acc,0.258381409686361,20.0
9987,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu,acc_norm,0.258381409686361,20.0
9988,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu,acc_norm_stderr,0.003667697860402347,20.0
9989,1.2210854530929132e+19,320274432.0,6354370560.0,mmlu,acc_stderr,0.003667697860402347,20.0
9991,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,acc,0.6741022850924918,20.0
9992,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,acc_norm,0.6653971708378672,20.0
9993,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,acc_norm_stderr,0.011009071725162503,20.0
9994,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,acc_stderr,0.010935760218903945,20.0
9996,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,brier,0.5699319868974784,20.0
9997,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,brier_stderr,0.01900749762467052,20.0
9998,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,loglikelihood,-71.7695463349692,20.0
9999,1.2210854530929132e+19,320274432.0,6354370560.0,piqa,loglikelihood_stderr,1.4713210197081086,20.0
10000,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,acc,0.741,20.0
10001,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,acc_norm,0.638,20.0
10002,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,acc_norm_stderr,0.015204840912919498,20.0
10003,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,acc_stderr,0.01386041525752791,20.0
10005,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,brier,0.37901972708793347,20.0
10006,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,brier_stderr,0.018105418009431135,20.0
10007,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,loglikelihood,-11.196879841327668,20.0
10008,1.2210854530929132e+19,320274432.0,6354370560.0,sciq,loglikelihood_stderr,0.13074026398988978,20.0
10010,1.2210854530929132e+19,320274432.0,6354370560.0,triviaqa_1shot,exact_match,0.01281711305577654,20.0
10011,1.2210854530929132e+19,320274432.0,6354370560.0,triviaqa_1shot,exact_match_stderr,0.0010576067608180303,20.0
10012,1.2210854530929132e+19,320274432.0,6354370560.0,triviaqa_1shot,loglikelihood,-13.014555188867805,20.0
10013,1.2210854530929132e+19,320274432.0,6354370560.0,triviaqa_1shot,loglikelihood_stderr,0.09753947561196596,20.0
10015,1.2210854530929132e+19,320274432.0,6354370560.0,webqs_1shot,exact_match,0.0063976377952755905,20.0
10016,1.2210854530929132e+19,320274432.0,6354370560.0,webqs_1shot,exact_match_stderr,0.0017691357975492118,20.0
10017,1.2210854530929132e+19,320274432.0,6354370560.0,webqs_1shot,loglikelihood,-14.519220294680183,20.0
10018,1.2210854530929132e+19,320274432.0,6354370560.0,webqs_1shot,loglikelihood_stderr,0.29511905684990386,20.0
10019,1.2210854530929132e+19,320274432.0,6354370560.0,winogrande,acc,0.5201262825572218,20.0
10020,1.2210854530929132e+19,320274432.0,6354370560.0,winogrande,acc_stderr,0.014041096664344326,20.0
10022,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,acc,0.26621160409556316,20.0
10023,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,acc_norm,0.28498293515358364,20.0
10024,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,acc_norm_stderr,0.013191348179838795,20.0
10025,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,acc_stderr,0.012915774781523191,20.0
10027,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,brier,1.1696358507789693,20.0
10028,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,brier_stderr,0.02072373310115808,20.0
10029,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,loglikelihood,-21.64942032973514,20.0
10030,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_challenge,loglikelihood_stderr,0.3311095231689636,20.0
10031,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,acc,0.5984848484848485,20.0
10032,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,acc_norm,0.5345117845117845,20.0
10033,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,acc_norm_stderr,0.010235314238969392,20.0
10034,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,acc_stderr,0.01005879002075558,20.0
10036,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,brier,0.603573104023007,20.0
10037,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,brier_stderr,0.01426046596838548,20.0
10038,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,loglikelihood,-16.309647850717358,20.0
10039,4.6245821903095726e+20,1959526400.0,39334182912.0,arc_easy,loglikelihood_stderr,0.17378696931923435,20.0
10040,4.6245821903095726e+20,1959526400.0,39334182912.0,c4,accuracy,0.4859031140804291,20.0
